"BIBTEXKEY","first_name","middle_name","last_name","full_name","JOURNAL","NUMBER","PAGES","TITLE","TYPE","VOLUME","YEAR","DOI","URL","AFFILIATIONS","AUTHOR_KEYWORDS","PUBLICATION_STAGE","SOURCE","Affiliation_country","Affiliation_country_code","Gender","Gender.Probability","Gender.Count","composite_name","author_id","paper_id_author_id","author_order","author_last","author_single","unique_name","OA","Citations"
"McAdams2025","Meghan",NA,"Goodchild","Meghan Goodchild","Music and Science",NA,NA,"Factors Contributing to Instrumental Blends in Orchestral Excerpts","Article","8",2025,"10.1177/20592043251326391","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001479802&doi = 10.1177%2f20592043251326391&partnerID = 40&md5 = d3aa6a9f5e5c5d94c7f66b3f6266db6c","Schulich School of Music, McGill University, Montreal, Canada; Program in Cognitive Sciences, McGill University, Montreal, Canada","Auditory scene analysis; concurrent grouping; instrumental blend; orchestration; perceptual fusion; timbre","Final","Scopus","Canada","CA","female",1,4791,"Meghan Goodchild","author4","McAdams2025_author4",4,0,0,"goodchild_meghan","Undefined",1
"McAdams2025","Kit",NA,"Soden","Kit Soden","Music and Science",NA,NA,"Factors Contributing to Instrumental Blends in Orchestral Excerpts","Article","8",2025,"10.1177/20592043251326391","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001479802&doi = 10.1177%2f20592043251326391&partnerID = 40&md5 = d3aa6a9f5e5c5d94c7f66b3f6266db6c","Schulich School of Music, McGill University, Montreal, Canada; Program in Cognitive Sciences, McGill University, Montreal, Canada","Auditory scene analysis; concurrent grouping; instrumental blend; orchestration; perceptual fusion; timbre","Final","Scopus","Canada","CA","male",0.55,201,"Kit Soden","author5","McAdams2025_author5",5,1,0,"soden_kit","Undefined",1
"Ryan2023","Charlene",NA,"Ryan","Charlene Ryan","Music and Science",NA,NA,"Practice, Performance, and Anxiety: A Pilot Study on Student Perception of Parental Involvement and Formal Music Lessons","Article","6",2023,"10.1177/20592043221145000","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85145981688&doi = 10.1177%2f20592043221145000&partnerID = 40&md5 = 136a6d188530ed956f7eada3652b8325","School of Early Childhood Studies, Toronto Metropolitan University, Toronto, ON, Canada; Music Department, Faculty of Arts, The University of Quebec at Montreal, Montreal, Canada","Music performance anxiety; parental involvement; piano lessons; practice; self-esteem","Final","Scopus","Canada","CA","female",1,5444,"Charlene Ryan","author1","Ryan2023_author1",1,0,0,"ryan_charlene","Open Access",4
"Ryan2023","Hélène",NA,"Boucher","Hélène Boucher","Music and Science",NA,NA,"Practice, Performance, and Anxiety: A Pilot Study on Student Perception of Parental Involvement and Formal Music Lessons","Article","6",2023,"10.1177/20592043221145000","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85145981688&doi = 10.1177%2f20592043221145000&partnerID = 40&md5 = 136a6d188530ed956f7eada3652b8325","School of Early Childhood Studies, Toronto Metropolitan University, Toronto, ON, Canada; Music Department, Faculty of Arts, The University of Quebec at Montreal, Montreal, Canada","Music performance anxiety; parental involvement; piano lessons; practice; self-esteem","Final","Scopus","Canada","CA","female",1,974,"Hélène Boucher","author2","Ryan2023_author2",2,0,0,"boucher_hélène","Open Access",4
"Ryan2023","Gina",NA,"Ryan","Gina Ryan","Music and Science",NA,NA,"Practice, Performance, and Anxiety: A Pilot Study on Student Perception of Parental Involvement and Formal Music Lessons","Article","6",2023,"10.1177/20592043221145000","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85145981688&doi = 10.1177%2f20592043221145000&partnerID = 40&md5 = 136a6d188530ed956f7eada3652b8325","School of Early Childhood Studies, Toronto Metropolitan University, Toronto, ON, Canada; Music Department, Faculty of Arts, The University of Quebec at Montreal, Montreal, Canada","Music performance anxiety; parental involvement; piano lessons; practice; self-esteem","Final","Scopus","Canada","CA","female",1,6140,"Gina Ryan","author3","Ryan2023_author3",3,1,0,"ryan_gina","Open Access",4
"Jepson2024","Rachel",NA,"Jepson","Rachel Jepson","Music and Science",NA,NA,"A Rapid Review of Designing a Code of Practice for the Music Industry and Mental Health","Article","7",2024,"10.1177/20592043241259142","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85195835007&doi = 10.1177%2f20592043241259142&partnerID = 40&md5 = a1d56a109bea3aeb9d5d2814629e5b0a","School of Counselling and Psychotherapy, United States","Addiction; mental health; mental health and the music industry; mental health interventions; music industry","Final","Scopus","United States","US","female",1,247323,"Rachel Jepson","author1","Jepson2024_author1",1,0,0,"jepson_rachel","Open Access",0
"Jepson2024","Michael",NA,"Sims","Michael Sims","Music and Science",NA,NA,"A Rapid Review of Designing a Code of Practice for the Music Industry and Mental Health","Article","7",2024,"10.1177/20592043241259142","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85195835007&doi = 10.1177%2f20592043241259142&partnerID = 40&md5 = a1d56a109bea3aeb9d5d2814629e5b0a","School of Counselling and Psychotherapy, United States","Addiction; mental health; mental health and the music industry; mental health interventions; music industry","Final","Scopus","United States","US","male",1,1225359,"Michael Sims","author2","Jepson2024_author2",2,0,0,"sims_michael","Open Access",0
"Jepson2024","Jermaine",NA,"Ravalier","Jermaine Ravalier","Music and Science",NA,NA,"A Rapid Review of Designing a Code of Practice for the Music Industry and Mental Health","Article","7",2024,"10.1177/20592043241259142","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85195835007&doi = 10.1177%2f20592043241259142&partnerID = 40&md5 = a1d56a109bea3aeb9d5d2814629e5b0a","School of Counselling and Psychotherapy, United States","Addiction; mental health; mental health and the music industry; mental health interventions; music industry","Final","Scopus","United States","US","male",0.99,4627,"Jermaine Ravalier","author3","Jepson2024_author3",3,1,0,"ravalier_jermaine","Open Access",0
"Guichaoua2024","Corentin",NA,"Guichaoua","Corentin Guichaoua","Music and Science",NA,NA,"End-to-End Bayesian Segmentation and Similarity Assessment of Performed Music Tempo and Dynamics without Score Information","Article","7",2024,"10.1177/20592043241233411","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85188534893&doi = 10.1177%2f20592043241233411&partnerID = 40&md5 = 0f8b5ad1dfd6aa84cc0358939206ea8e","STMS Lab (UMR9912), CNRS, Sorbonne Université, IRCAM, Ministère de la Culture, Paris, France; Department of Engineering, School of Biomedical Engineering & Imaging Sciences, King's College London, London, United Kingdom","Bayesian inference; music expressivity; music performance; musical prosody; probabilistic segmentation","Final","Scopus","France","FR","male",1,29021,"Corentin Guichaoua","author1","Guichaoua2024_author1",1,0,0,"guichaoua_corentin","Open Access",1
"Guichaoua2024","Paul",NA,"Lascabettes","Paul Lascabettes","Music and Science",NA,NA,"End-to-End Bayesian Segmentation and Similarity Assessment of Performed Music Tempo and Dynamics without Score Information","Article","7",2024,"10.1177/20592043241233411","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85188534893&doi = 10.1177%2f20592043241233411&partnerID = 40&md5 = 0f8b5ad1dfd6aa84cc0358939206ea8e","STMS Lab (UMR9912), CNRS, Sorbonne Université, IRCAM, Ministère de la Culture, Paris, France; Department of Engineering, School of Biomedical Engineering & Imaging Sciences, King's College London, London, United Kingdom","Bayesian inference; music expressivity; music performance; musical prosody; probabilistic segmentation","Final","Scopus","United Kingdom","GB","male",1,350829,"Paul Lascabettes","author2","Guichaoua2024_author2",2,0,0,"lascabettes_paul","Open Access",1
"Guichaoua2024","Elaine",NA,"Chew","Elaine Chew","Music and Science",NA,NA,"End-to-End Bayesian Segmentation and Similarity Assessment of Performed Music Tempo and Dynamics without Score Information","Article","7",2024,"10.1177/20592043241233411","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85188534893&doi = 10.1177%2f20592043241233411&partnerID = 40&md5 = 0f8b5ad1dfd6aa84cc0358939206ea8e","STMS Lab (UMR9912), CNRS, Sorbonne Université, IRCAM, Ministère de la Culture, Paris, France; Department of Engineering, School of Biomedical Engineering & Imaging Sciences, King's College London, London, United Kingdom","Bayesian inference; music expressivity; music performance; musical prosody; probabilistic segmentation","Final","Scopus","France","FR","female",0.99,729,"Elaine Chew","author3","Guichaoua2024_author3",3,1,0,"chew_elaine","Open Access",1
"Tahirbegi2025","Damla",NA,"Tahirbegi","Damla Tahirbegi","Music and Science",NA,NA,"Collaboration Scripts as Scaffolds: Enhancing Regulatory Processes and Socio-emotional Dynamics in Ensemble Rehearsals","Article","8",2025,"10.1177/20592043251342674","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105005605376&doi = 10.1177%2f20592043251342674&partnerID = 40&md5 = 98bab52addf7ce98f5850f48ffb3419b","Norwegian Academy of Music, Oslo, Norway; Faculty of Education and Psychology, University of Oulu, Oulu, Finland","Emotion regulation; macroscripts; rehearsals; small music ensembles; socially shared regulation of learning","Final","Scopus","Norway","NO","female",1,14,"Damla Tahirbegi","author1","Tahirbegi2025_author1",1,0,0,"tahirbegi_damla","Undefined",0
"Tahirbegi2025","Hanna",NA,"Järvenoja","Hanna Järvenoja","Music and Science",NA,NA,"Collaboration Scripts as Scaffolds: Enhancing Regulatory Processes and Socio-emotional Dynamics in Ensemble Rehearsals","Article","8",2025,"10.1177/20592043251342674","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105005605376&doi = 10.1177%2f20592043251342674&partnerID = 40&md5 = 98bab52addf7ce98f5850f48ffb3419b","Norwegian Academy of Music, Oslo, Norway; Faculty of Education and Psychology, University of Oulu, Oulu, Finland","Emotion regulation; macroscripts; rehearsals; small music ensembles; socially shared regulation of learning","Final","Scopus","Finland","FI","female",0.99,11928,"Hanna Järvenoja","author2","Tahirbegi2025_author2",2,1,0,"järvenoja_hanna","Undefined",0
"vonBerg2024","Markus",NA,"von Berg","Markus von Berg","Music and Science",NA,NA,"Age- and Sex-Related Differences in Music Requests on a Radio Show for Children","Article","7",2024,"10.1177/20592043241288335","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85208930524&doi = 10.1177%2f20592043241288335&partnerID = 40&md5 = 92a6ed8114a0eaf47a7c363604be7de9","Institute of Sound and Vibration Engineering (ISAVE), Hochschule Düsseldorf, Düsseldorf, Germany; Audio Communication Group, Technische Universität Berlin, Berlin, Germany","Children's music; children's musical preferences; genre preferences; music requests; musical identity","Final","Scopus","Germany","DE","male",1,103781,"Markus von Berg","author1","vonBerg2024_author1",1,0,0,"von berg_markus","Open Access",1
"vonBerg2024","Anna-Christina",NA,"Wolf","Anna-Christina Wolf","Music and Science",NA,NA,"Age- and Sex-Related Differences in Music Requests on a Radio Show for Children","Article","7",2024,"10.1177/20592043241288335","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85208930524&doi = 10.1177%2f20592043241288335&partnerID = 40&md5 = 92a6ed8114a0eaf47a7c363604be7de9","Institute of Sound and Vibration Engineering (ISAVE), Hochschule Düsseldorf, Düsseldorf, Germany; Audio Communication Group, Technische Universität Berlin, Berlin, Germany","Children's music; children's musical preferences; genre preferences; music requests; musical identity","Final","Scopus","Germany","DE","female",1,32,"Anna-Christina Wolf","author2","vonBerg2024_author2",2,0,0,"wolf_anna-christina","Open Access",1
"vonBerg2024","Jochen",NA,"Steffens","Jochen Steffens","Music and Science",NA,NA,"Age- and Sex-Related Differences in Music Requests on a Radio Show for Children","Article","7",2024,"10.1177/20592043241288335","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85208930524&doi = 10.1177%2f20592043241288335&partnerID = 40&md5 = 92a6ed8114a0eaf47a7c363604be7de9","Institute of Sound and Vibration Engineering (ISAVE), Hochschule Düsseldorf, Düsseldorf, Germany; Audio Communication Group, Technische Universität Berlin, Berlin, Germany","Children's music; children's musical preferences; genre preferences; music requests; musical identity","Final","Scopus","Germany","DE","male",1,8647,"Jochen Steffens","author3","vonBerg2024_author3",3,1,0,"steffens_jochen","Open Access",1
"Wright2024","Lindsay","J.","Wright","Lindsay J. Wright","Music and Science",NA,NA,"“Beautiful Tone, Beautiful Heart?” Shinichi Suzuki's Pedagogy of Sound and Self","Article","7",2024,"10.1177/20592043241284818","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85205997640&doi = 10.1177%2f20592043241284818&partnerID = 40&md5 = ee66c9548529ff69e1476844e1ddc1bd","Department of Music, Yale University, New Haven, United States","music education; Shinichi Suzuki; timbre; tone; violin performance","Final","Scopus","United States","US","female",0.98,15507,"Lindsay Wright","author1","Wright2024_author1",1,0,1,"wright_lindsay","Undefined",0
"Sarac2024","Julijana",NA,"Sarac","Julijana Sarac","Music and Science",NA,NA,"Evaluation of Tone Quality in Piano Performance by Sight and Sound: A Performer's Perspective","Article","7",2024,"10.1177/20592043241302193","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85212867727&doi = 10.1177%2f20592043241302193&partnerID = 40&md5 = 905a5007d6e70e80dc93ec5942d8a3f1","Conservatorium of Music, University of Sydney, Sydney, Australia","Movement; multimodal integration; piano; timbre evaluation; touch","Final","Scopus","Australia","AU","female",1,3,"Julijana Sarac","author1","Sarac2024_author1",1,0,1,"sarac_julijana","Open Access",1
"Savan2025","Jamie",NA,"Savan","Jamie Savan","Music and Science",NA,NA,"The 3D-Printed Cornett: Reflections on a Decade of Experimentation and Performance","Article","8",2025,"10.1177/20592043251345256","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008222638&doi = 10.1177%2f20592043251345256&partnerID = 40&md5 = 1129fbc3a00c8828fa93c1773abc1888","Royal Birmingham Conservatoire, Birmingham City University, Birmingham, India","3D printing; cornett; historical performance practice; musical instrument design; organology","Final","Scopus","India","IN","male",0.66,41,"Jamie Savan","author1","Savan2025_author1",1,0,1,"savan_jamie","Undefined",0
"Saifman2023","Jared",NA,"Saifman","Jared Saifman","Music and Science",NA,NA,"Therapeutic Potential of Music-Based Interventions on the Stress Response and Neuroinflammatory Biomarkers in COVID-19: A Review","Article","6",2023,"10.1177/20592043221135808","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85145669900&doi = 10.1177%2f20592043221135808&partnerID = 40&md5 = c0e9a78725bbff5dce7031c353cf1349","Department of Anesthesiology, University of Florida College of Medicine, Center for Translational Research in Neurodegenerative Disease, McKnight Brain Institute, University of Florida, Gainesville, FL, United States; Musicology/Ethnomusicology Program, School of Music, University of Florida College of the Arts, Gainesville, FL, United States; Departments of Neuroscience, Pharmaceutics, Neurology, University of Florida College of Medicine, Center for Translational Research in Neurodegenerative Disease, McKnight Brain Institute, University of Florida, Gainesville, FL, United States","Blood-brain barrier; inflammation; neurological disorders; neuropathology; SARS-CoV-2; sound","Final","Scopus","United States","US","male",1,80219,"Jared Saifman","author1","Saifman2023_author1",1,0,0,"saifman_jared","Open Access",9
